id,author,text,like_count,timestamp,parent
UgwDnysEXNwFEGjIjxd4AaABAg,@haroldhutapea236,Congratz Dembele🏆🥇,0,1758672000,root
UgxEYKbe7KssuFM1xUB4AaABAg,@oussaynou-j1d5r,"Donc Les papas faut jamais fuir votre responsabilite , car la vie nous reserve toujours Des surprises , bravo a toutes Les mamans pour leur soutien indefectible",0,1758672000,root
UgzuQysGXT6yZSNga3R4AaABAg,@nurfitriyanti6751,❤ Dembele/Yamal muslim the next Zidane,0,1758672000,root
UgwIAKVcXQobVhD6tDJ4AaABAg,@MM-qj9pm,"OUSSMAN rentre dans la légende après Karim et Zinedine !
La jeunesse des quartiers vraiment…🇫🇷🫡🤝🌍",3,1758672000,root
UgwIAKVcXQobVhD6tDJ4AaABAg.ANOV9V0i8IeANOYFpud1j4,@MrLoungeMe,N'oublie pas Michel et Jean Pierre :),1,1758672000,UgwIAKVcXQobVhD6tDJ4AaABAg
UgxqTF08dFSPLg3zHRB4AaABAg,@AbdlghaniOuaicha,hakimi ila fih xwya d lkrama  mybkax,0,1758672000,root
UgwnS9oMcdaSx3r_BPZ4AaABAg,@Useroelas97,Dembele : Merci Hakimi,0,1758672000,root
UgxhmhEhno6z-QJTKzB4AaABAg,@وصفاتالصحراءالمغربية,وحشة لكم من الصحراء المغربية لحب شاي صحراوي مع علك زين تبارك الله بخور دراعة صحراوية دروة جمل ملاحف صابونة حمارة صابونة الجزر تبريمة نيلة  القرنفل كولشي اصلي من الصحراء وني بكم❤مرحبتي سهلا جممم,1,1758672000,root
UgzX3KiDkts-LdEGXOx4AaABAg,@MohammedElouazzani-q8y,"J'arrive pas comprendre comment un joueur passé la mi de temps au terrain et la de de temps au clinique, gagnier le balon d'or, 💀",1,1758672000,root
Ugy3-6r8g6Dq8b7sVJN4AaABAg,@mabeniebiele9575,On est heureux avec toi,0,1758672000,root
UgyQlNDXQqk7rRIuvrd4AaABAg,@ibrahimaastine7112,Lamine le mérite plus que démbele,0,1758672000,root
UgzbZDGAPKKrIgCjy6t4AaABAg,@naouben5565,👎🏻 un événement fait sur mesure pour les français le reste c'est juste une scène de film ou si on veut dire un one Man show 😂😂😂,0,1758672000,root
UgzdD3siwiZy1amZB-54AaABAg,@azrafouro-akondo6635,Bravo champion ❤❤❤des blessures au ballon d'or,0,1758672000,root
UgxprLaB0erjwCjZMmN4AaABAg,@djibrildiop760,Le plus beau des ballons d'or❤,0,1758672000,root
UgwvKIPJLO7st4VhE9V4AaABAg,@IvanKegoum,"❤❤❤Je n'aurais jamais dû regarder cette séquence , j'ai les larmes difficiles mais là j'ai pleuré toutes les larmes de mon corps. Les mots me manquent.félicitations cher monsieur, et bonne continuation.",8,1758672000,root
UgwvKIPJLO7st4VhE9V4AaABAg.ANOUgXxkqgJANO_p_rB9ux,@diamilmc514,❤❤❤,0,1758672000,UgwvKIPJLO7st4VhE9V4AaABAg
UgzZRekLirgkMmX4h8N4AaABAg,@aiservices-i7o,"Un mec humble et simple 🎉
Félicitations 🎉",0,1758672000,root
Ugz3SGE73IYIxyLcu3p4AaABAg,@mamoudkabadiakite9160,Tu le mérites mille fois bro félicitations,0,1758672000,root
UgwfN_4CWSG_fIpY3n94AaABAg,@GyyHyh,😂😂😂😂 rodri modric et maintenant dembouz 😂😂 le foot a régressé,0,1758672000,root
Ugy4D4lSfC9N95oAQK54AaABAg,@GodWithinUs17,"Qu’est devenu le football ? Dembélé est un grand joueur, mais Yamal méritait vraiment ce Ballon d’Or.
Cette récompense est désormais devenue le trophée du joueur le plus en forme, en oubliant l’impact réel sur le jeu. Déjà l’année dernière, on a vu comment Vinícius a explosé et surtout comment Rodri l'a volé.

Dembélé, lui, ne remettra sans doute jamais les pieds sur le podium, alors que Yamal, lui, s’en approchera sûrement. Pourtant cette saison, il a tout donné. C’est dommage.
À ce rythme, ni Owen, ni Ronaldinho, ni Shevchenko, ni Nedvěd, ni même Ronaldo n’auraient gagné si seuls les buts et la Ligue des champions déterminaient le vainqueur",0,1758672000,root
UgwkA0CdRnUEZEePJ_t4AaABAg,@jllanos990,Y dónde está messe 😅😅😅😅,1,1758672000,root
UgyPLlXhW4Yh_XcEer14AaABAg,@WILDN-cn9bj,From zero to hero,0,1758672000,root
UgznLgoStoNjsBMLJRJ4AaABAg,@alfredjoe80,Bien gagné ! Totalment mérité. Une belle récompense pour un joueur qui a eu des difficultés à Barcelone.,3,1758672000,root
Ugy_0-03aJf2BFTFYOF4AaABAg,@KubaaxTajullité,Ce garçon m'a vraiment fait pleurer,1,1758672000,root
UgxkEjyppAO4Jd42Bst4AaABAg,@AlsahafuLibihi,He deserves it,0,1758672000,root
UgyWzyQYh2JT7SsADGN4AaABAg,@azizhnini-ky2cr,C’est joué d’avance depuis des mois tout est trafiqué ça vaut rien à mes yeux continuez à vous congratuler entre vous tant mieux pour vous,1,1758672000,root
UgyWzyQYh2JT7SsADGN4AaABAg.ANOUT72Tok9ANOmfV6mJs5,@Jonhatan30,D'accord Aziz zeubi 😂,0,1758672000,UgyWzyQYh2JT7SsADGN4AaABAg
UgxJXBANIBojxsH7USd4AaABAg,@BonoumanJean-JacquesBoni,"Félicitations Dembouss, tu le mérites fort bien.",1,1758672000,root
UgyzmcOxJ_uAl4MZZHV4AaABAg,@SeydinaRassoulBa,Félicitations Ousmane Dembélé,0,1758672000,root
UgxLwy2QENk0s64Jmzp4AaABAg,@HichamNasreddine-ex2kw,Yamal 2 ème ????,0,1758672000,root
UgwiCnFHgAyqXCuMXIF4AaABAg,@jeanzagre79,"Tout ce que je retiens ""exceptionnel ""!",2,1758672000,root
UgwiCnFHgAyqXCuMXIF4AaABAg.ANOUGf8VF9vANOWMjr_Gqb,@alourop,😂😂😂😂,0,1758672000,UgwiCnFHgAyqXCuMXIF4AaABAg
Ugx-wGywzOvZw1nw8DB4AaABAg,@FranciscojavierVillanuevaG-m3n,Vfb,0,1758672000,root
Ugz3ze18UtPPRuKdqZl4AaABAg,@AlhassaneDjibrilCamara,Félicitations gros,0,1758672000,root
Ugz-MOUtVrDSgoOY13p4AaABAg,@ThomasTwinya,L' injustice à la place de Raphinha 😢😢,1,1758672000,root
Ugz-MOUtVrDSgoOY13p4AaABAg.ANOUFZY2wxvANOWjtETKQs,@alourop,Tu racontes de la merde frérot,0,1758672000,Ugz-MOUtVrDSgoOY13p4AaABAg
UgzTPeaDPXUhlIkoPVp4AaABAg,@ModouDiaw-f9h,Musulman ❤❤❤,0,1758672000,root
Ugw-LxxGVNoh19twiMd4AaABAg,@HichamNasreddine-ex2kw,C'est honteux le meilleur Hakimi est 6 ème,0,1758672000,root
UgzUB4NraOow0nnpenh4AaABAg,@ibrahimasamb4053,Mérité,0,1758672000,root
UgzTmCEkPUDl2Ojrj194AaABAg,@Rx_serpent,Gadayuuuum c'est qui cette beautée?,0,1758672000,root
UgyqYlWWO6PXdOQB-B94AaABAg,@KHALIDNKribib,"Ne la mérite absolument pas 
La france hypocrite",0,1758672000,root
UgxTl6DLD7bosmNWoMF4AaABAg,@MbourouGuyroger,"Félicitations Ousmane D. 
Car tu mérites aisément ce ballon d'or❤",24,1758672000,root
Ugx3KvpUiaV-xR_2Lg14AaABAg,@Puck972,Enfin un Ballon d'or digne de ce nom !!!!!,0,1758672000,root
UgyrMaWMnjvz52N1R754AaABAg,@4nir,Très gros discours 🎤 force à lui et au PSG,0,1758672000,root
UgxFMz7i_WNYfwNNgbN4AaABAg,@matthieufleurier4552,Ballon d'Or comment s'est truqué on le savait dès le départ c'était Dembélé les Qataris ont encore mis la main dans la poche comme d'hab,1,1758672000,root
UgxFMz7i_WNYfwNNgbN4AaABAg.ANOU2GwaCSSANPSAshL5QM,@CyrilOvic,"Mais tu racontes n'importe quoi toi bouffon'.. Dembelé, Hakimi ou Vitinha méritaient ce ballon d'or , tu voulais mettre qui avec cette saison de dingue du PSG ? Bref n'importe quoi ici 😂😅",0,1758672000,UgxFMz7i_WNYfwNNgbN4AaABAg
Ugxlk0hAP8HPaE0Us054AaABAg,@noursaj822,"Même les sondages de l'Equipe montre que c'est Hakimi ballon d'or. Mais les  français comme d'habitude préfèrent le joueur français, pour des raisons de marketing, argent, attractivité de football français ......",0,1758672000,root
Ugxlk0hAP8HPaE0Us054AaABAg.ANOU25jrqxDANPTUakvtdF,@CyrilOvic,Henry et Ribéry se moquent de ta gueule bouffon 😂,0,1758672000,Ugxlk0hAP8HPaE0Us054AaABAg
UgygoZbnxB3Xc4ajpyN4AaABAg,@113freestyle6,Un homme remercie toute sa vie. Personne ne l'a fait. Merci dem.,12,1758672000,root
Ugw9EcZqYiI798Ickol4AaABAg,@AhmedEL-LOUAFIR-ib5yk,"HAKIMI a été régulier durant toute l'année  et ses buts ont été décisifs e1/4 et en1/2 et en finale sans oublier ses assistes, alors que DEMBELE n' a pas joué tous les matchs a cause de ses blessures et souvent en tant que remplaçant",0,1758672000,root
Ugwv-GuDlybv0XIXXQ54AaABAg,@KhadimeLeye-on5fi,😂😂😂 Y que fue et sa famille,0,1758672000,root
UgxS3LE1n3MN1NPqfVx4AaABAg,@FootBoomFchabka,"Merci pour le cinéma et les coulisses, ce prix a perdu sa crédibilité et vous avez exprimé votre malice, votre vérité pourrie et votre manque de certitude dans vos décisions.",1,1758672000,root
Ugyt2bRxh6MjcJb_-1B4AaABAg,@Adilziyech,La France contrôle et monopolise le milieu du football,0,1758672000,root
Ugzx1aEoeR1Qpn6xQfR4AaABAg,@FerminMustelier-q5y,Muchas felicidades,0,1758672000,root
UgwgA72ldTgGncCNaep4AaABAg,@thv6052,"LE BALLON D'OR DU FAVORITISME DE L'HYPOCRISIE, DE LA HONTE ET DE LA CONSPIRATION AU PLURIEL, ACHRAF HAKIMI RESTERA HUMBLE BRAVE ET AUTHENTIQUE, J'AURAIS ENVISAGER LAMINE YAMAL, SANS PROBLÈME, SAUF UN COLLÈGUE QUI N'A PAS DE VALEUR PLUS QUE ACHRAF, SAUF MOINS DE MATCHS JOUÉ MOINS DE COMPÉTITIONS ET MOINS DE BUTS ET D'ASSISTES, IL PLEURNICHE TELLEMENT QU' IL SAIT LUI MÊME QUE SANS LE SOUTIEN DE SON PAPA PRÉSIDENT IL NE LE MÉRITE PAS, L'ÉQUIPE DOIT BEAUCOUP GAGNER AVEC CETTE HISTOIRE.",0,1758672000,root
UgwJnb2VLSzLwmY5KsZ4AaABAg,@FrancieTaty-c9t,Dembélé ❤❤🇨🇵🇨🇵,0,1758672000,root
UgzWF01XKRh4nczyq_h4AaABAg,@FallouSene-p5p,👏👏👏👏👏👏👏👏,0,1758672000,root
UgzvV2dTF0EjJGEqPcB4AaABAg,@EmmanKatchamba,Félicitations Dembelé,0,1758672000,root
UgzsFGxzR3cvE2G_csh4AaABAg,@b2bdigitalmek113,"le vrai ballon d'or ou bien le joeur d'or c est hakimi le numero 1 c est hakimi , mais pas soucis la france donne leur trophie a un francois afro , lol",1,1758672000,root
Ugwhwle6Ljxakf-2HRB4AaABAg,@oussaynou-j1d5r,C est meritant ousmane,0,1758672000,root
UgznmaR62e8PCaMwqFt4AaABAg,@TheTHEkillerOMAR,elle a la classe de ouf sa mama et l'ai2 digne et fière,2,1758672000,root
UgwjhZi4SJgaMsvDQDd4AaABAg,@marcschndr,"Dembele est vrai,humain,émouvant,humble,yamal edt tout le contraire",2,1758672000,root
Ugw-JWgQnqQz39WvQbZ4AaABAg,@angel-manueldelasherascea448,No se lo.merece es mucho mejor Lamine,0,1758672000,root
UgwcrjSGPajMEE2YGeF4AaABAg,@samibeki5077,Pfffffffff dembele n arrive pas a la cheville de yamal 😂 une pepite du foot ball mondial lamine yamal 👍,0,1758672000,root
UgwHzB3y_C60s9KwxGl4AaABAg,@itels15pro26,Hakimi balo dor❤❤❤❤,0,1758672000,root
UgyTmjSPMnTqpcKPck14AaABAg,@sekoukoita3000,Pedri 11e. Moi je suis pas d’accord avec ça,0,1758672000,root
Ugzj9vHIXR0MEALL-O14AaABAg,@xdabougg6343,What a joke,1,1758672000,root
UgwCOPBpNSbgbPgiZtd4AaABAg,@samougladiaofficiel-jx7yw,Vraiment mon frère suis  content pour toi 😥😥😥 se t'ai mes rêves aussi que tu gagne ballon d'or ❤,0,1758672000,root
UgxfUI36P9_miDl8Lot4AaABAg,@noursaj822,"C Hakimi qui le mérite sur tous les plan. Mais c comme un français toute la presse et fédération personnalités sportives françaises ont mis la pression pour qu'il gagne.

Hakimi doit quitter PSG.....",1,1758672000,root
UgwmYi3sdSmh2-1UTPR4AaABAg,@GedeonAlikizan,Mbappé a échouer au PSG Dembele a réussi au PSG,0,1758672000,root
UgxPJafNUpXFAKddvrV4AaABAg,@MalickNDiaye-l6c,😊Eh bien rien à dire vous le méritez mille fois Mr Dembélé💪🏿,0,1758672000,root
Ugwhf5tK5vcA1Y8BH6p4AaABAg,@Christopherghj,Bravo Usman,0,1758672000,root
Ugw8tSPpu0PaEnVv6-54AaABAg,@k.manufiognona6454,Ousmane a juste profité de l'ombre du PSG et de la diplomatie française,0,1758672000,root
UgzhL_a2Kv7YCCuj9PF4AaABAg,@Daniel59828,Congratulations 🎉 Osmen Dembele❤❤❤❤,0,1758672000,root
Ugw_Q6KW-hZOujm7YF54AaABAg,@marcschndr,Dembele est tellement humble,0,1758672000,root
UgzfKhxvRw3B7AoX-uV4AaABAg,@AmirovKamil,المهم أنهم إثنين مسلمين,0,1758672000,root
UgwA-dBVYRsxxuwLpWl4AaABAg,@SafyNdiayeFysa,❤❤,0,1758672000,root
Ugy0VeT15LIv7NeE_1t4AaABAg,@abdelkarimbentaib9101,Après cette honte de choisir demb ...a place de Hakimi ou Yamal qui méritent vraiment le ballon d'or. je ne vais plus suivre les matchs de PSG qui a perdu aujourd'hui contre Marseille avec un but du Marocain Agred 😂 vesca Barça 🎉,0,1758672000,root
UgwkNy-BFNzuJZz-SxJ4AaABAg,@ahmedabdullah8909,Well deserved.,0,1758672000,root
UgykHp4fAAMDZeAhsJt4AaABAg,@al-masri19,Très beau discours 🎉félicitations,0,1758672000,root
UgwEZraDtdn1SgxzpGF4AaABAg,@corbeauf8423,Pur... ☝️,0,1758672000,root
UgzJGfVdN1FljL9oAE14AaABAg,@Masterlin30,See yamine clapping happily for him.,0,1758672000,root
UgxVApZBKOFR2zkXyT94AaABAg,@diongmaromendy6848,Vraiment Dembelé tu as bien mérité ce ballon d'or 2025🎉,0,1758672000,root
UgyBLsyShO6ZjCc6DM94AaABAg,@aadelalhmadi4023,عثمان ديمبيلي مبارك تستحق الكرة الذهبية,0,1758672000,root
UgwWYDwSLVQLmh0XRBh4AaABAg,@sizodollars,Beautiful,0,1758672000,root
Ugx4MqjtLXk1ktqeGt14AaABAg,@wola7961,"Honteux, Hakimi ballon d'or",0,1758672000,root
UgwJ2ahvbClghG3AA7V4AaABAg,@Ånetube-o5n,OUSMANE DEMBÉLÉ WINS THE 2025,1,1758672000,root
UgyRmHuACqSNEJ5Q2PF4AaABAg,@eduardorios8868,I like lamine but Dembele absolutely deserves it,0,1758672000,root
UgzAqMLbdAp5UMugiep4AaABAg,@molayanzar,Le ballon d'or a perdu sa credibilité. La honte,0,1758672000,root
UgzQ4w67tf5XmqUPQnh4AaABAg,@MDShakilAhamedShakil-vt7ku,ওসমান ডেমবেলে প্রমাণ করে দেখালো ইসলাম ধর্মই সেরা🤲💕,0,1758672000,root
UgyGzODzmLE1bOfKtTx4AaABAg,@TheSharingan32,"Ce que j’ai retenu de son discours «  ça a été exceptionnel » 😂😂😂

Bravos ousmane tu mérites, en tant que joueur et humainement!",0,1758672000,root
UgxMXZSGqbb2LF3accN4AaABAg,@anassadam4784,Nous ne reconnaissons pas ce prix.pas de Crédibilité.,0,1758672000,root
Ugz4ccwXgXJCtc19WbB4AaABAg,@AhmedEL-LOUAFIR-ib5yk,"HAKIMI est l""ARTISAN N'1 DU PDG ET C EST GRACE A LUI QUE LE PDG A ETE SACRE CHAMPION D'EUROPE  ET LE TEMOIGNAGE DE L ENTRAINEUR LUIS ENRIQUE EN EST TEMOIN : HAKIMI EST LA PIECE MAITRESSE DE SA TACTIQUE DE JEU    POUR MOI , CE BALLON D'OR EST UN FIASCO ET A PERDU TOUTE SA CREDIBILITE ET SURTOUT APRES LE SOUTIEN DU PRÉSIDENT LAKHLIFI ET DE TOUT LE STAFF TECHNIQUE POUR DEMBELE  ET À EXCLU HAKIMI SANS OUBLIER LA PRESSE QUI A JOUE SON MAUVAIS RÔLE  EN SOUTENANT DEMBELE !!!",0,1758672000,root
UgxUi7DXrEt5fyIk2hR4AaABAg,@GeorgesNkongolo,yamal tu as senti la souffrance de perdre cette année  siuuuuuu,1,1758672000,root
UgzqlFyDa4cASt-LBSB4AaABAg,@idrissaba4035,"Ousmane 67× ""exceptionnel""",0,1758672000,root
Ugx-CWFPSZR477T8gT54AaABAg,@MohamedAhouandjinou-o4w9r,Il mérite vraiment ce ballon d'or ❤❤❤ 🎉🎉💵,16,1758672000,root
Ugy7YCjlSlLDKrmzRc14AaABAg,@mackandalm4056,Dembouz on t aime 🎉🎉🎉🎉bravo,0,1758672000,root
UgztLShg29O5BFJVoMx4AaABAg,@Filon7-f4i,Hormis Dembele tous le reste du classement démontre l arnaque !,0,1758672000,root
UgxgUOxL9m_nCPf5wJ94AaABAg,@edwigedjossou2896,Courage MBAPPE ❤,0,1758672000,root
UgxzPyM4D9PMJZOzl6F4AaABAg,@BerZerHk,"Ohh Bebou Dembouz ❤❤❤❤❤❤❤❤❤❤❤Je pensais tellement pas que ça allait le toucher à ce point !
Comme quoi les critiques et la pression, on ne la ressens pas mais c'est ce soir au firmament du monde du Foot qu'il craque. Bravo Ousmane !
On t'aime Ousmane ! Encore un magnifique Ballon d'Or Français, je suis tellement fière de lui et du Paris Saint-Germain !",0,1758672000,root
Ugxn8ZhgD0Q97_fuRMx4AaABAg,@mustaphafanid8518,bravo ousmane👍👍👍👍,0,1758672000,root
Ugy5RsxaplQdDrQZdtV4AaABAg,@alexisp910,Magnifique discours. Sincère. Humble. Respectueux. Qui parle des autres et pas de lui. Ça change de celui qui court après mais qui attendra encore...,15,1758672000,root
UgxcO-uxMS8i7yp7GZ14AaABAg,@GisèleMeikadre,C'est mérité 💪👏🙏💪👏👏🙏,0,1758672000,root
UgwHuVTQbDFoQXiaHRR4AaABAg,@Caposs93,Légende du Paris Saint Germain 🥹,0,1758672000,root
UgzextNKRjwAiBmmfAt4AaABAg,@SerignefallouDiouf-bo3ny,Bravo Ousmane,0,1758672000,root
Ugw80oPwQZGCh8TXoWd4AaABAg,@mustaphafekir7808,C est menez qui est dégoûté,0,1758672000,root
UgyhJX958RO1Wk-1_l94AaABAg,@abeltheman,Well deserved  💜,0,1758672000,root
UgycIarfZSB7DINqXUJ4AaABAg,@PedroHenriqueDosS.Barros,O final do discurso emocional mostra o porquê do futebol ser o melhor Esporte do mundo. E o quanto é difícil para se tornar um atleta. Parabens Dembele. Io ti felicita mon frere 🇧🇷,0,1758672000,root
UgwxPX8uw49dFAgSijR4AaABAg,@AbderrahmaneQaiti,ينتظرون شيء مخطط لسماعه .أسخف مسرحية,0,1758672000,root
Ugw0Qkxi6wFTnh350wd4AaABAg,@amountdolby4362,Foutaise.  Yamal pour moi était mieux.,0,1758672000,root
UgwmIXGOGtSt_vMBp-F4AaABAg,@franckboutter945,J’ai verser une larme …,0,1758672000,root
UgyX_UCK6cTqX8P3-bh4AaABAg,@TaphaDramé-e9x,Nice petit fier de toi,0,1758672000,root
UgwOWXhh0MAw_jVJmgl4AaABAg,@marcschndr,"Mérité,d’emblée est et a un vrai état d’esprit comparait à yamal",0,1758672000,root
UgzYYn-PCaoP7vd5ijt4AaABAg,@KouameJoëlKouame-u2o,Oui oui il mérite ça Ousmane Dembélé c'est la Côte d'Ivoire qui gagne 🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮,0,1758672000,root
UgwqFlKNxcGrbmC_UKJ4AaABAg,@JeannotKENGA-y9p,"Son président était content comme moi, félicitations à toi ❤",0,1758672000,root
Ugy15omzCqT7DwdqOuN4AaABAg,@RovinelOkoko,🎉tu le mérite vraiment 😊,0,1758672000,root
Ugzedl6tyDyv9ZGi5Ul4AaABAg,@hamismbaruku4850,"MashaAllah, he deserves to win it🎉",1,1758672000,root
Ugxc0XPmNe8KTDLwztB4AaABAg,@khalidajib4905,Tricheurs... Argent et propagande...,0,1758672000,root
UgwalqzrYQ87cjScCjZ4AaABAg,@lheuredureveil5632,Ousmane karim Zidane... voilà 3 français qui hiss le drapeau tout en haut que les raciste passe une bonne nuit .,0,1758672000,root
Ugw8Rn_jQpNrZBg0UK54AaABAg,@emiliens216,"On sent l’émotion des sacrifices réalisés, des galères liées aux blessures, des periodes de doutes, un mal être passé avec Dortmund..
Un seul mot, Résilience
Bravo Monsieur
Respect !",407,1758672000,root
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANP8aSVuKmP,@SAHELSOUVERAIN,​ @retromandingue6116 😂😂😂Ah bon?,0,1758672000,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANPB4SizLrT,@Fabien-t3d,"Un ballon de bois, low coast pr 6 mois de carrière.... C vide le BO de nos jours",0,1758672000,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANPFJ35RL8o,@toum.," @Fabien-t3d  ta mère la raciste pleure, il l'a mérité",0,1758672000,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANPFj1aC36V,@gustomato9854,On sent rien du tout. Ils sont pourris riches et on leur fait encore des cadeaux en plus … le foot c’est pour les cassos.,0,1758672000,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANPKLH-ejTp,@Fabien-t3d,"La majeure partie du monde, c des cassos. La quantité n'a jamais fait la qualité. Mais ça reste un bzllon de bois",0,1758672000,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANPo110GMoa,@specialk9328,Les gars si c’est si simple faite le 🤷‍♂️,0,1758672000,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANPpglWQJba,@estebabinks, @Fabien-t3d que fais-tu alors sur cette vidéo youtube à la commenter qui plus est ? C’est pas un trc de cassos ça aussi peut-être ? Va changer le monde ou juste bosser au-lieu de jalouser ceux qui réussissent et faire l’aigri pour rien.,0,1758672000,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQ956hRWKz,@Fabien-t3d,"Ah le futé du jour... Ménagez vs, ça sent la surchauffe cérébrale",1,1758672000,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQ9X-5wdyG,@specialk9328," @Fabien-t3d  mon ami, c’est toi le futée du jour. Je suis désolé de te le dire si j’en de ce que tu dis, il ne mérite pas ce qu’il a fait que six mois de carrière… le ballon d’or c’est tous les ans cette année c’est qui a fait la plus belle saison y a pas de débat",0,1758672000,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQBYKXWurw,@toum.," @Fabien-t3d  tu mérites même pas qu'on te réponde, les journalistes sont quasi unanimes, il est noir et ça te dérange Fabien on le sait tous",0,1758758400,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQHFwTHUPB,@Fabien-t3d,"QSI est un aimant à crétins, vs en êtes la preuve. Cela dit, être supporter parigot quatarien ne doit pas vs enlever un discernement salutaire. Vitinha ou Raphinia l'auraient largement plus mérité qu'un joueur qui est bon mois. C tt simple et sans couleur, neuneu",0,1758758400,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQHXYZp2PI,@Fabien-t3d,"Vitinha ou Raphinia le méritaient bien plus, eux c pas 6 mois. C tt simple et très factuel.",1,1758758400,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQHkyuvu8Z,@specialk9328, @Fabien-t3d achète France football samedi à priori je suis pas le seul à penser qu’il le méritait. Je suis pas supporter du PSG par contre je le précise vu que ta le raccourci facile. Trimard,0,1758758400,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQHte0HhlC,@specialk9328, @Fabien-t3d le top 6 n’aurais pas été scandaleux mais 35 buts 14 passe D et tout gagner tu veux quoi de plus,0,1758758400,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQIaSWtejb,@Fabien-t3d,"Vitinha, Raphinia, bien plus méritants",0,1758758400,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQJ7FldoyV,@Fabien-t3d,"Les macroniens, eux aussi, pensent qu'ils sont les meilleurs neuneu 😊",0,1758758400,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQMMfksc8b,@toum., @Fabien-t3d  tu parles pas de Nuno Mendes ?  il est un peu trop noir ?,0,1758758400,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQNKqpJqH2,@Fabien-t3d,"C quasi le meilleur aujourd'hui à son poste, y a pas de débat. Mais pas encore BO, simple.",0,1758758400,Ugw8Rn_jQpNrZBg0UK54AaABAg
Ugw8Rn_jQpNrZBg0UK54AaABAg.ANOSYqJHD6sANQpxtM95ih,@estebabinks," @Fabien-t3d ah la la fabien… sûrement la cinquantaine, actif sur youtube aussi bien le matin que l’après-midi, condescendant au possible (je m’y attendais) et aigri à souhait sur un post qui rend hommage à un sportif français qui gagne un trophée majeur. Après avoir fait cette liste non exhaustive, je pense que tout le monde sera d’accord pour dire que le seul et véritable stupide dans cet espace commentaire, c’est bien toi…",0,1758758400,Ugw8Rn_jQpNrZBg0UK54AaABAg
UgyptarP8M9MOPULChh4AaABAg,@ElianisHechavarria-l3m,Gano el futbol hoy,0,1758672000,root
UgxMzGMDtJBO8soKsBJ4AaABAg,@sr.incrivel5388,batota,0,1758672000,root
Ugz4rCR5Gm5XwCmljvx4AaABAg,@donostidonostia,❤❤❤❤❤❤,0,1758672000,root
UgwKfIb3hRa-vEA660h4AaABAg,@maraboutserieuxethonnete9255,"C'est parce qu'il est de nationalité française 
Si non un africain 100% il n'aura pas",1,1758672000,root
UgwKfIb3hRa-vEA660h4AaABAg.ANOSW99_vNKANOsdohOMtU,@acidlover_303,non c'est juste parce que c'est le meilleur cette année point barre.,0,1758672000,UgwKfIb3hRa-vEA660h4AaABAg
UgxIDIrSphutuWc9sP94AaABAg,@GarconMike-he1xv,😢😢😢😢😢😢😢 pauvre yamal,0,1758672000,root
Ugwg1WG50ulDFV-3lDR4AaABAg,@SaidSaid-ul4br,من يستحق جائزه أشرف حاكيمي فقط بطل دوري أبطال أوروبا ❤❤❤,0,1758672000,root
